year,month,month_numeric,date_stamp,usd_inr_forward_cash_spot_in_paise,usd_inr_forward_cash_one_month_in_paise,usd_inr_forward_cash_three_months_in_paise,usd_inr_forward_cash_six_months_in_paise,usd_inr_forward_cash_twelve_months_in_paise,usd_inr_reference_rate_in_rs,released_on,updated_on,data_source,data_url
2021,September,9,2021-09-29,0.625,23.0,72.0,150.5,330.5,74.153,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-28,0.78,21.5,69.0,145.5,327.5,73.7746,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-27,0.69,22.5,67.5,143.5,325.5,73.6567,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-24,2.065,21.5,67.0,142.5,324.0,73.6935,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-23,0.635,21.5,66.0,141.5,321.0,73.7261,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-22,0.635,22.5,67.5,142.5,326.5,73.8026,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-21,0.7,23.5,67.5,143.5,326.0,73.5907,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-20,0.625,22.0,67.5,143.0,325.5,73.6459,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-17,2.03,21.5,66.5,141.5,323.5,73.4927,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-16,0.685,21.5,66.5,141.5,322.5,73.4311,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-15,0.635,22.0,65.5,140.0,323.5,73.6712,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-14,0.68,22.5,65.0,139.0,321.0,73.6214,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-13,0.665,23.0,65.5,140.5,322.5,73.635,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-09,2.675,20.5,65.5,140.5,322.5,73.6887,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-08,0.63,20.5,64.5,139.5,320.5,73.6519,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-07,0.625,22.0,63.5,137.5,318.5,73.2814,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-06,0.0,19.5,63.5,137.5,318.5,73.0589,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-03,2.595,20.5,64.5,138.5,319.5,73.0651,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-02,0.64,20.5,65.5,141.5,321.5,72.9771,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,September,9,2021-09-01,0.67,22.0,65.5,139.5,321.5,72.9589,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-31,0.7,22.5,65.5,138.0,315.0,73.1536,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-30,0.67,21.0,64.5,138.0,313.5,73.5007,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-27,1.96,21.0,66.0,139.5,316.5,74.1332,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-26,0.63,22.0,68.5,143.5,320.5,74.2578,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-25,0.69,22.5,71.0,146.5,321.5,74.2992,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-24,0.64,22.5,69.5,147.5,318.5,74.1379,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-23,0.66,23.5,70.5,145.5,317.5,74.2765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-20,2.01,22.5,69.5,144.5,315.0,74.4275,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-18,1.305,22.5,69.5,144.5,315.5,74.3002,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-17,0.64,21.5,71.5,146.5,317.5,74.2856,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-13,2.795,24.0,71.0,146.5,318.0,74.2971,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-12,0.71,22.5,70.5,145.5,316.5,74.2816,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-11,0.735,22.5,72.5,147.0,322.0,74.4276,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-10,0.71,23.5,70.5,147.5,317.5,74.3855,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-09,0.66,24.5,73.5,150.5,325.0,74.2261,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-06,2.105,24.5,70.5,148.0,322.5,74.1888,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-05,0.62,21.5,69.5,145.5,319.5,74.2644,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-04,0.685,22.5,70.5,145.5,319.5,74.1493,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-03,0.66,23.0,72.0,147.5,321.5,74.2957,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,August,8,2021-08-02,0.63,24.0,72.5,146.5,323.5,74.4035,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-30,2.125,22.0,71.0,149.0,325.5,74.3871,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-29,0.655,22.0,72.0,151.0,329.5,74.2822,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-28,0.715,23.5,71.5,152.5,329.5,74.435,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-27,0.695,23.5,72.5,153.5,330.5,74.416,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-26,0.655,24.0,73.5,153.0,334.5,74.4578,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-23,2.225,22.5,73.5,153.5,335.0,74.4262,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-22,0.655,23.5,74.5,156.5,337.0,74.3679,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-20,1.605,24.5,77.5,158.5,338.0,74.8596,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-19,0.83,25.0,75.5,158.5,335.5,74.7902,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-16,2.555,25.0,77.5,159.5,338.5,74.6232,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-15,0.705,25.5,77.0,157.5,336.0,74.5187,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-14,0.735,25.5,79.5,160.5,338.0,74.5708,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-13,0.655,26.0,79.5,160.5,334.5,74.4884,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-12,0.705,28.0,78.5,160.0,336.5,74.466,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-09,2.225,25.5,77.5,159.5,335.5,74.6446,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-08,0.635,25.0,77.5,158.5,334.0,74.6979,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-07,0.62,24.5,79.5,159.0,334.5,74.7438,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-06,,25.5,77.5,161.5,336.5,74.3289,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-05,0.0,27.0,77.5,158.5,334.5,74.393,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-02,2.745,25.0,76.5,157.5,332.5,74.7747,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,July,7,2021-07-01,0.71,25.0,76.5,157.5,332.5,74.3943,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-30,,24.5,77.5,157.0,333.0,74.3456,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-29,0.675,25.5,74.5,156.0,329.5,74.2183,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-28,0.705,22.5,73.5,153.5,327.5,74.2023,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-25,2.095,23.5,74.0,153.0,326.5,74.179,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-24,0.74,24.5,75.5,154.5,326.5,74.2362,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-23,0.645,25.0,77.5,155.5,326.0,74.3737,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-22,0.755,26.0,76.5,155.5,327.5,74.13,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-21,0.745,24.5,76.5,156.5,328.0,74.1522,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-18,2.13,24.5,77.0,157.5,329.0,74.1442,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-17,0.695,26.5,79.5,162.5,338.5,73.731,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-16,0.73,26.5,82.5,167.5,348.5,73.3703,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-15,0.66,27.5,80.5,166.0,345.5,73.2765,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-14,0.69,25.0,79.5,163.5,339.5,73.1893,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-11,2.39,25.5,78.5,160.5,332.5,72.9844,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-10,0.69,24.5,77.0,159.0,331.5,72.9947,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-09,0.715,24.0,77.0,159.0,329.5,72.9769,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-08,0.67,24.5,75.5,152.5,317.5,72.8419,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-07,0.685,22.0,72.0,151.0,319.0,72.8087,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-04,2.05,22.0,74.5,156.0,325.5,73.0266,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-03,0.685,23.0,74.5,154.5,324.5,73.1197,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-02,0.755,28.5,89.5,175.5,352.5,73.2088,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,June,6,2021-06-01,0.74,31.5,92.5,185.0,367.0,72.7714,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-31,0.0,33.0,101.0,198.0,383.0,72.5211,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-28,5.25,33.0,102.0,199.0,383.0,72.4767,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-27,1.14,33.0,102.0,199.0,383.0,72.6404,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-25,1.86,38.0,107.0,204.0,386.0,72.8045,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-24,0.94,37.5,105.5,205.5,383.5,72.8961,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-21,2.51,35.5,104.5,204.0,386.0,73.0233,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-20,0.69,36.5,106.5,204.5,386.5,73.1168,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-19,0.76,38.5,112.0,210.5,394.5,72.967,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-18,0.71,38.5,109.0,208.5,389.0,73.0353,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-17,0.665,40.5,109.5,208.5,385.5,73.2423,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-14,2.125,37.0,108.0,204.0,383.5,73.3721,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-12,2.025,37.5,107.5,203.0,383.5,73.4389,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-11,0.91,34.0,105.0,200.0,384.0,73.4518,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-10,0.715,36.5,101.5,197.0,376.5,73.4135,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-07,2.41,33.0,98.0,190.5,367.0,73.7443,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-06,,36.0,99.5,187.5,361.5,73.9406,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-05,,39.5,106.5,193.5,368.5,73.9666,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-04,1.775,53.5,119.5,209.5,383.5,73.8546,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,May,5,2021-05-03,,56.5,120.0,214.0,389.0,74.1812,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-30,,37.0,99.5,191.5,363.5,74.0232,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-29,,34.0,95.0,182.0,357.0,74.0573,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-28,1.125,32.0,95.0,181.0,357.0,74.4042,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-27,1.225,32.0,94.0,181.0,356.0,74.5993,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-26,1.075,34.0,95.0,182.0,356.5,74.7672,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-23,3.55,34.0,95.0,182.0,355.5,74.9144,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-22,1.06,32.0,91.0,177.0,352.0,74.9404,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-20,1.255,32.0,89.0,177.5,351.0,74.7296,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-19,1.315,34.0,91.0,178.0,351.5,74.8847,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-16,3.655,31.5,92.0,179.5,356.5,74.5607,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-15,1.125,29.5,88.5,177.0,352.0,75.1699,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-12,2.16,29.0,86.0,176.0,353.0,74.8525,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-09,2.29,28.0,81.5,171.5,347.0,74.8899,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-08,0.7,25.5,81.0,168.0,343.5,74.37,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-07,0.755,27.0,83.0,176.0,354.5,74.1172,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-06,0.69,29.0,85.0,177.5,358.5,73.3141,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-05,0.71,28.0,87.5,179.0,361.0,73.433,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,April,4,2021-04-01,,,,,,73.5047,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,March,3,2021-03-31,5.375,30.0,89.0,184.0,366.5,73.5047,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
2021,March,3,2021-03-30,0.665,31.0,93.0,187.0,372.0,73.0407,2026-02-27,2026-04-14,RBI Database on Indian Economy,https://data.rbi.org.in/DBIE/#/dbie/reports/Statistics/Financial%20Market/Forex%20Market
